"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk082114.CR8","42213","T15min"
"2021-07-04 08:15:00",228972,12.86,0.832,11.74,0.9,0.972,0.14
"2021-07-04 08:30:00",228973,12.98,0.834,11.76,0.9,0.975,0.14
"2021-07-04 08:45:00",228974,13.14,0.833,11.81,0.9,0.973,0.14
"2021-07-04 09:00:00",228975,13.35,0.832,11.88,0.9,0.972,0.14
"2021-07-04 09:15:00",228976,13.46,0.832,11.99,0.9,0.972,0.14
"2021-07-04 09:30:00",228977,13.44,0.832,12.12,0.9,0.972,0.14
"2021-07-04 09:45:00",228978,13.42,0.83,12.27,0.9,0.97,0.14
"2021-07-04 10:00:00",228979,13.4,0.831,12.46,0.9,0.971,0.14
"2021-07-04 10:15:00",228980,13.38,0.831,12.68,0.9,0.972,0.14
"2021-07-04 10:30:00",228981,13.36,0.83,12.85,0.9,0.971,0.14
"2021-07-04 10:45:00",228982,13.34,0.83,13.04,0.9,0.971,0.14
"2021-07-04 11:00:00",228983,13.32,0.829,13.23,0.9,0.97,0.14
"2021-07-04 11:15:00",228984,13.31,0.828,13.44,0.9,0.969,0.14
"2021-07-04 11:30:00",228985,13.31,0.831,13.66,0.9,0.971,0.14
"2021-07-04 11:45:00",228986,13.32,0.829,13.91,0.9,0.969,0.14
"2021-07-04 12:00:00",228987,13.31,0.83,14.16,0.9,0.97,0.14
"2021-07-04 12:15:00",228988,13.31,0.827,14.43,0.9,0.968,0.14
"2021-07-04 12:30:00",228989,13.29,0.827,14.7,0.9,0.967,0.14
"2021-07-04 12:45:00",228990,13.28,0.826,15,0.9,0.966,0.14
"2021-07-04 13:00:00",228991,13.27,0.825,15.31,0.9,0.966,0.14
"2021-07-04 13:15:00",228992,13.27,0.828,15.59,0.9,0.968,0.14
"2021-07-04 13:30:00",228993,13.27,0.825,15.87,0.9,0.966,0.14
"2021-07-04 13:45:00",228994,13.27,0.823,16.18,0.9,0.963,0.14
"2021-07-04 14:00:00",228995,13.26,0.822,16.4,0.9,0.962,0.14
"2021-07-04 14:15:00",228996,13.26,0.822,16.61,0.9,0.962,0.14
"2021-07-04 14:30:00",228997,13.24,0.818,16.83,0.9,0.959,0.14
"2021-07-04 14:45:00",228998,13.24,0.819,16.96,0.9,0.959,0.14
"2021-07-04 15:00:00",228999,13.24,0.816,17.21,0.9,0.957,0.14
"2021-07-04 15:15:00",229000,13.24,0.818,17.46,0.9,0.958,0.14
"2021-07-04 15:30:00",229001,13.24,0.815,17.7,0.9,0.956,0.14
"2021-07-04 15:45:00",229002,13.23,0.814,17.89,0.9,0.954,0.14
"2021-07-04 16:00:00",229003,13.23,0.813,18.07,0.9,0.953,0.14
"2021-07-04 16:15:00",229004,13.22,0.812,18.18,0.9,0.953,0.14
"2021-07-04 16:30:00",229005,13.22,0.81,18.26,0.9,0.95,0.14
"2021-07-04 16:45:00",229006,13.21,0.808,18.32,0.9,0.948,0.14
"2021-07-04 17:00:00",229007,13.2,0.809,18.35,0.9,0.949,0.14
"2021-07-04 17:15:00",229008,13.22,0.806,18.37,0.9,0.947,0.14
"2021-07-04 17:30:00",229009,13.23,0.806,18.37,0.9,0.946,0.14
"2021-07-04 17:45:00",229010,13.24,0.801,18.33,0.9,0.942,0.14
"2021-07-04 18:00:00",229011,13.25,0.802,18.29,0.9,0.943,0.14
"2021-07-04 18:15:00",229012,13.22,0.802,18.21,0.9,0.943,0.14
"2021-07-04 18:30:00",229013,13.18,0.8,18.13,0.9,0.94,0.14
"2021-07-04 18:45:00",229014,13.16,0.799,18.04,0.9,0.939,0.14
"2021-07-04 19:00:00",229015,13.14,0.799,17.95,0.9,0.94,0.14
"2021-07-04 19:15:00",229016,13.12,0.799,17.87,0.9,0.939,0.14
"2021-07-04 19:30:00",229017,13.1,0.796,17.8,0.9,0.937,0.14
"2021-07-04 19:45:00",229018,13.09,0.795,17.72,0.9,0.935,0.14
"2021-07-04 20:00:00",229019,13.07,0.795,17.64,0.9,0.936,0.14
"2021-07-04 20:15:00",229020,13.05,0.794,17.55,0.9,0.934,0.14
"2021-07-04 20:30:00",229021,13.04,0.795,17.46,0.9,0.935,0.14
"2021-07-04 20:45:00",229022,13.03,0.793,17.36,0.9,0.933,0.14
"2021-07-04 21:00:00",229023,13.01,0.791,17.25,0.9,0.932,0.14
"2021-07-04 21:15:00",229024,12.99,0.793,17.13,0.9,0.934,0.14
"2021-07-04 21:30:00",229025,12.98,0.792,17.01,0.9,0.932,0.14
"2021-07-04 21:45:00",229026,12.97,0.792,16.9,0.9,0.932,0.14
"2021-07-04 22:00:00",229027,12.95,0.79,16.77,0.9,0.931,0.14
"2021-07-04 22:15:00",229028,12.94,0.791,16.64,0.9,0.931,0.14
"2021-07-04 22:30:00",229029,12.93,0.791,16.51,0.9,0.932,0.14
"2021-07-04 22:45:00",229030,12.92,0.791,16.38,0.9,0.931,0.14
"2021-07-04 23:00:00",229031,12.9,0.791,16.25,0.9,0.931,0.14
"2021-07-04 23:15:00",229032,12.89,0.791,16.12,0.9,0.931,0.14
"2021-07-04 23:30:00",229033,12.88,0.79,15.98,0.9,0.931,0.14
"2021-07-04 23:45:00",229034,12.87,0.79,15.85,0.9,0.931,0.14
"2021-07-05 00:00:00",229035,12.86,0.79,15.73,0.9,0.931,0.14
"2021-07-05 00:15:00",229036,12.84,0.789,15.6,0.9,0.93,0.14
"2021-07-05 00:30:00",229037,12.83,0.791,15.47,0.9,0.931,0.14
"2021-07-05 00:45:00",229038,12.82,0.792,15.35,0.9,0.932,0.14
"2021-07-05 01:00:00",229039,12.81,0.792,15.23,0.9,0.933,0.14
"2021-07-05 01:15:00",229040,12.8,0.791,15.12,0.9,0.932,0.14
"2021-07-05 01:30:00",229041,12.79,0.792,14.99,0.9,0.933,0.14
"2021-07-05 01:45:00",229042,12.78,0.793,14.88,0.9,0.934,0.14
"2021-07-05 02:00:00",229043,12.77,0.793,14.76,0.9,0.933,0.14
"2021-07-05 02:15:00",229044,12.76,0.794,14.64,0.9,0.935,0.14
"2021-07-05 02:30:00",229045,12.75,0.795,14.53,0.9,0.935,0.14
"2021-07-05 02:45:00",229046,12.74,0.795,14.41,0.9,0.935,0.14
"2021-07-05 03:00:00",229047,12.72,0.796,14.29,0.9,0.936,0.14
"2021-07-05 03:15:00",229048,12.72,0.796,14.17,0.9,0.937,0.14
"2021-07-05 03:30:00",229049,12.71,0.797,14.06,0.9,0.937,0.14
"2021-07-05 03:45:00",229050,12.7,0.797,13.94,0.9,0.938,0.14
"2021-07-05 04:00:00",229051,12.69,0.797,13.82,0.9,0.937,0.14
"2021-07-05 04:15:00",229052,12.68,0.797,13.7,0.9,0.938,0.14
"2021-07-05 04:30:00",229053,12.67,0.798,13.58,0.9,0.938,0.14
"2021-07-05 04:45:00",229054,12.66,0.797,13.46,0.9,0.937,0.14
"2021-07-05 05:00:00",229055,12.66,0.799,13.35,0.9,0.939,0.14
"2021-07-05 05:15:00",229056,12.65,0.797,13.23,0.9,0.938,0.14
"2021-07-05 05:30:00",229057,12.64,0.798,13.12,0.9,0.938,0.14
"2021-07-05 05:45:00",229058,12.63,0.798,13.01,0.9,0.938,0.14
"2021-07-05 06:00:00",229059,12.62,0.799,12.89,0.9,0.939,0.14
"2021-07-05 06:15:00",229060,12.61,0.8,12.79,0.9,0.94,0.14
"2021-07-05 06:30:00",229061,12.61,0.798,12.69,0.9,0.938,0.14
"2021-07-05 06:45:00",229062,12.6,0.798,12.59,0.9,0.938,0.14
"2021-07-05 07:00:00",229063,12.6,0.799,12.5,0.9,0.94,0.14
"2021-07-05 07:15:00",229064,12.59,0.801,12.42,0.9,0.941,0.14
"2021-07-05 07:30:00",229065,12.6,0.799,12.34,0.9,0.939,0.14
"2021-07-05 07:45:00",229066,12.65,0.801,12.29,0.9,0.942,0.14
"2021-07-05 08:00:00",229067,12.72,0.8,12.26,0.9,0.94,0.14
"2021-07-05 08:15:00",229068,12.82,0.8,12.25,0.9,0.94,0.14
"2021-07-05 08:30:00",229069,12.93,0.8,12.28,0.9,0.941,0.14
"2021-07-05 08:45:00",229070,13.08,0.8,12.33,0.9,0.941,0.14
"2021-07-05 09:00:00",229071,13.26,0.802,12.42,0.9,0.942,0.14
"2021-07-05 09:15:00",229072,13.42,0.801,12.53,0.9,0.941,0.14
"2021-07-05 09:30:00",229073,13.41,0.8,12.67,0.9,0.941,0.14
"2021-07-05 09:45:00",229074,13.39,0.801,12.83,0.9,0.942,0.14
"2021-07-05 10:00:00",229075,13.37,0.801,13.04,0.9,0.941,0.14
"2021-07-05 10:15:00",229076,13.35,0.8,13.26,0.9,0.94,0.14
"2021-07-05 10:30:00",229077,13.33,0.799,13.47,0.9,0.939,0.14
"2021-07-05 10:45:00",229078,13.31,0.802,13.67,0.9,0.943,0.14
"2021-07-05 11:00:00",229079,13.29,0.801,13.91,0.9,0.942,0.14
"2021-07-05 11:15:00",229080,13.28,0.801,14.1,0.9,0.942,0.14
"2021-07-05 11:30:00",229081,13.28,0.8,14.28,0.9,0.94,0.14
"2021-07-05 11:45:00",229082,13.28,0.8,14.54,0.9,0.94,0.14
"2021-07-05 12:00:00",229083,13.28,0.799,14.81,0.9,0.94,0.14
"2021-07-05 12:15:00",229084,13.27,0.8,15.08,0.9,0.941,0.14
"2021-07-05 12:30:00",229085,13.26,0.799,15.36,0.9,0.939,0.14
"2021-07-05 12:45:00",229086,13.25,0.797,15.68,0.9,0.937,0.14
"2021-07-05 13:00:00",229087,13.25,0.798,15.9,0.9,0.938,0.14
"2021-07-05 13:15:00",229088,13.25,0.795,15.97,0.9,0.936,0.14
"2021-07-05 13:30:00",229089,13.24,0.794,16.16,0.9,0.935,0.14
"2021-07-05 13:45:00",229090,13.24,0.795,16.37,0.9,0.936,0.14
"2021-07-05 14:00:00",229091,13.24,0.794,16.64,0.9,0.934,0.14
"2021-07-05 14:15:00",229092,13.23,0.793,16.99,0.9,0.934,0.14
"2021-07-05 14:30:00",229093,13.22,0.792,17.34,0.9,0.932,0.14
"2021-07-05 14:45:00",229094,13.22,0.786,17.56,0.9,0.927,0.14
"2021-07-05 15:00:00",229095,13.21,0.788,17.8,0.9,0.929,0.14
"2021-07-05 15:15:00",229096,13.21,0.788,18.01,0.9,0.929,0.14
"2021-07-05 15:30:00",229097,13.21,0.788,18.2,0.9,0.928,0.14
"2021-07-05 15:45:00",229098,13.2,0.786,18.41,0.9,0.926,0.14
"2021-07-05 16:00:00",229099,13.2,0.787,18.56,0.9,0.927,0.14
"2021-07-05 16:15:00",229100,13.21,0.782,18.63,0.9,0.922,0.14
"2021-07-05 16:30:00",229101,13.2,0.782,18.67,0.9,0.922,0.14
"2021-07-05 16:45:00",229102,13.2,0.783,18.71,0.9,0.923,0.14
"2021-07-05 17:00:00",229103,13.18,0.781,18.76,0.9,0.921,0.14
"2021-07-05 17:15:00",229104,13.19,0.78,18.76,0.9,0.92,0.14
"2021-07-05 17:30:00",229105,13.21,0.781,18.71,0.9,0.921,0.14
"2021-07-05 17:45:00",229106,13.22,0.779,18.66,0.9,0.919,0.14
"2021-07-05 18:00:00",229107,13.23,0.778,18.62,0.9,0.918,0.14
"2021-07-05 18:15:00",229108,13.22,0.777,18.54,0.9,0.917,0.14
"2021-07-05 18:30:00",229109,13.17,0.777,18.44,0.9,0.917,0.14
"2021-07-05 18:45:00",229110,13.15,0.774,18.34,0.9,0.915,0.14
"2021-07-05 19:00:00",229111,13.12,0.772,18.26,0.9,0.913,0.14
"2021-07-05 19:15:00",229112,13.11,0.772,18.15,0.9,0.912,0.14
"2021-07-05 19:30:00",229113,13.09,0.772,18.05,0.9,0.912,0.14
"2021-07-05 19:45:00",229114,13.07,0.773,17.95,0.9,0.913,0.14
"2021-07-05 20:00:00",229115,13.05,0.772,17.85,0.9,0.912,0.14
"2021-07-05 20:15:00",229116,13.03,0.771,17.76,0.9,0.911,0.14
"2021-07-05 20:30:00",229117,13.03,0.772,17.67,0.9,0.912,0.14
"2021-07-05 20:45:00",229118,13,0.769,17.57,0.9,0.91,0.14
"2021-07-05 21:00:00",229119,12.99,0.77,17.46,0.9,0.91,0.14
"2021-07-05 21:15:00",229120,12.98,0.769,17.36,0.9,0.91,0.14
"2021-07-05 21:30:00",229121,12.96,0.768,17.25,0.9,0.908,0.14
"2021-07-05 21:45:00",229122,12.95,0.768,17.15,0.9,0.908,0.14
"2021-07-05 22:00:00",229123,12.94,0.768,17.05,0.9,0.909,0.14
"2021-07-05 22:15:00",229124,12.92,0.768,16.94,0.9,0.908,0.14
"2021-07-05 22:30:00",229125,12.91,0.768,16.83,0.9,0.909,0.14
"2021-07-05 22:45:00",229126,12.9,0.768,16.71,0.9,0.909,0.14
"2021-07-05 23:00:00",229127,12.89,0.768,16.59,0.9,0.909,0.14
"2021-07-05 23:15:00",229128,12.88,0.77,16.46,0.9,0.91,0.14
"2021-07-05 23:30:00",229129,12.86,0.77,16.34,0.9,0.91,0.14
"2021-07-05 23:45:00",229130,12.86,0.77,16.22,0.9,0.91,0.14
"2021-07-06 00:00:00",229131,12.84,0.77,16.09,0.9,0.91,0.14
"2021-07-06 00:15:00",229132,12.83,0.77,15.97,0.9,0.91,0.14
"2021-07-06 00:30:00",229133,12.82,0.77,15.86,0.9,0.911,0.14
"2021-07-06 00:45:00",229134,12.81,0.771,15.74,0.9,0.911,0.14
"2021-07-06 01:00:00",229135,12.8,0.772,15.62,0.9,0.913,0.14
"2021-07-06 01:15:00",229136,12.78,0.772,15.51,0.9,0.913,0.14
"2021-07-06 01:30:00",229137,12.77,0.771,15.39,0.9,0.911,0.14
"2021-07-06 01:45:00",229138,12.77,0.771,15.28,0.9,0.911,0.14
"2021-07-06 02:00:00",229139,12.76,0.772,15.16,0.9,0.912,0.14
"2021-07-06 02:15:00",229140,12.75,0.773,15.05,0.9,0.913,0.14
"2021-07-06 02:30:00",229141,12.74,0.774,14.93,0.9,0.915,0.14
"2021-07-06 02:45:00",229142,12.72,0.773,14.82,0.9,0.913,0.14
"2021-07-06 03:00:00",229143,12.71,0.773,14.71,0.9,0.913,0.14
"2021-07-06 03:15:00",229144,12.7,0.776,14.6,0.9,0.916,0.14
"2021-07-06 03:30:00",229145,12.69,0.776,14.49,0.9,0.916,0.14
"2021-07-06 03:45:00",229146,12.68,0.775,14.38,0.9,0.916,0.14
"2021-07-06 04:00:00",229147,12.68,0.777,14.27,0.9,0.917,0.14
"2021-07-06 04:15:00",229148,12.67,0.778,14.16,0.9,0.918,0.14
"2021-07-06 04:30:00",229149,12.66,0.777,14.04,0.9,0.918,0.14
"2021-07-06 04:45:00",229150,12.65,0.778,13.94,0.9,0.918,0.14
"2021-07-06 05:00:00",229151,12.64,0.777,13.83,0.9,0.918,0.14
"2021-07-06 05:15:00",229152,12.64,0.78,13.72,0.9,0.921,0.14
"2021-07-06 05:30:00",229153,12.63,0.779,13.61,0.9,0.92,0.14
"2021-07-06 05:45:00",229154,12.62,0.778,13.5,0.9,0.919,0.14
"2021-07-06 06:00:00",229155,12.61,0.78,13.39,0.9,0.92,0.14
"2021-07-06 06:15:00",229156,12.6,0.779,13.28,0.9,0.919,0.14
"2021-07-06 06:30:00",229157,12.6,0.78,13.17,0.9,0.92,0.14
"2021-07-06 06:45:00",229158,12.59,0.78,13.07,0.9,0.92,0.14
"2021-07-06 07:00:00",229159,12.59,0.782,12.97,0.9,0.922,0.14
"2021-07-06 07:15:00",229160,12.58,0.781,12.88,0.9,0.921,0.14
"2021-07-06 07:30:00",229161,12.6,0.781,12.8,0.9,0.922,0.14
"2021-07-06 07:45:00",229162,12.64,0.78,12.73,0.9,0.921,0.14
"2021-07-06 08:00:00",229163,12.72,0.782,12.69,0.9,0.922,0.14
"2021-07-06 08:15:00",229164,12.81,0.782,12.68,0.9,0.923,0.14
"2021-07-06 08:30:00",229165,12.92,0.781,12.7,0.9,0.922,0.14
"2021-07-06 08:45:00",229166,13.07,0.782,12.76,0.9,0.922,0.14
"2021-07-06 09:00:00",229167,13.25,0.782,12.84,0.9,0.922,0.14
"2021-07-06 09:15:00",229168,13.42,0.781,12.97,0.9,0.922,0.14
"2021-07-06 09:30:00",229169,13.41,0.782,13.12,0.9,0.923,0.14
"2021-07-06 09:45:00",229170,13.38,0.782,13.29,0.9,0.922,0.14
"2021-07-06 10:00:00",229171,13.36,0.783,13.5,0.9,0.924,0.14
"2021-07-06 10:15:00",229172,13.35,0.783,13.71,0.9,0.923,0.14
"2021-07-06 10:30:00",229173,13.34,0.782,13.86,0.9,0.923,0.14
"2021-07-06 10:45:00",229174,13.33,0.782,13.95,0.9,0.923,0.14
"2021-07-06 11:00:00",229175,13.31,0.782,14.09,0.9,0.923,0.14
"2021-07-06 11:15:00",229176,13.31,0.781,14.25,0.9,0.922,0.14
"2021-07-06 11:30:00",229177,13.29,0.782,14.44,0.9,0.922,0.14
"2021-07-06 11:45:00",229178,13.29,0.783,14.71,0.9,0.923,0.14
"2021-07-06 12:00:00",229179,13.28,0.783,15.03,0.9,0.924,0.14
"2021-07-06 12:15:00",229180,13.27,0.781,15.33,0.9,0.922,0.14
"2021-07-06 12:30:00",229181,13.27,0.78,15.53,0.9,0.921,0.14
"2021-07-06 12:45:00",229182,13.26,0.778,15.67,0.9,0.918,0.14
"2021-07-06 13:00:00",229183,13.25,0.776,15.93,0.9,0.917,0.14
"2021-07-06 13:15:00",229184,13.26,0.777,16.13,0.9,0.918,0.14
"2021-07-06 13:30:00",229185,13.26,0.779,16.22,0.9,0.919,0.14
"2021-07-06 13:45:00",229186,13.25,0.778,16.47,0.9,0.918,0.14
"2021-07-06 14:00:00",229187,13.24,0.774,16.66,0.9,0.914,0.14
"2021-07-06 14:15:00",229188,13.24,0.776,16.82,0.9,0.916,0.14
"2021-07-06 14:30:00",229189,13.23,0.776,17.02,0.9,0.916,0.14
"2021-07-06 14:45:00",229190,13.22,0.774,17.27,0.9,0.915,0.14
"2021-07-06 15:00:00",229191,13.22,0.773,17.5,0.9,0.913,0.14
"2021-07-06 15:15:00",229192,13.21,0.771,17.7,0.9,0.912,0.14
"2021-07-06 15:30:00",229193,13.2,0.77,17.9,0.9,0.91,0.14
"2021-07-06 15:45:00",229194,13.2,0.769,18.05,0.9,0.91,0.14
"2021-07-06 16:00:00",229195,13.19,0.77,18.2,0.9,0.91,0.14
"2021-07-06 16:15:00",229196,13.19,0.768,18.3,0.9,0.908,0.14
"2021-07-06 16:30:00",229197,13.19,0.766,18.38,0.9,0.906,0.14
"2021-07-06 16:45:00",229198,13.18,0.765,18.44,0.9,0.905,0.14
"2021-07-06 17:00:00",229199,13.17,0.765,18.47,0.9,0.905,0.14
"2021-07-06 17:15:00",229200,13.18,0.766,18.49,0.9,0.907,0.14
"2021-07-06 17:30:00",229201,13.19,0.762,18.49,0.9,0.902,0.14
"2021-07-06 17:45:00",229202,13.21,0.763,18.47,0.9,0.903,0.14
"2021-07-06 18:00:00",229203,13.21,0.76,18.45,0.9,0.901,0.14
"2021-07-06 18:15:00",229204,13.17,0.76,18.42,0.9,0.901,0.14
"2021-07-06 18:30:00",229205,13.15,0.759,18.37,0.9,0.9,0.14
"2021-07-06 18:45:00",229206,13.12,0.76,18.32,0.9,0.9,0.14
"2021-07-06 19:00:00",229207,13.11,0.759,18.26,0.9,0.899,0.14
"2021-07-06 19:15:00",229208,13.08,0.758,18.2,0.9,0.899,0.14
"2021-07-06 19:30:00",229209,13.06,0.756,18.15,0.9,0.896,0.14
"2021-07-06 19:45:00",229210,13.04,0.755,18.09,0.9,0.895,0.14
"2021-07-06 20:00:00",229211,13.03,0.754,18.05,0.9,0.894,0.14
"2021-07-06 20:15:00",229212,13.01,0.753,18,0.9,0.894,0.14
"2021-07-06 20:30:00",229213,13,0.753,17.94,0.9,0.893,0.14
"2021-07-06 20:45:00",229214,12.99,0.753,17.87,0.9,0.893,0.14
"2021-07-06 21:00:00",229215,12.97,0.751,17.79,0.9,0.891,0.14
"2021-07-06 21:15:00",229216,12.96,0.751,17.7,0.9,0.892,0.14
"2021-07-06 21:30:00",229217,12.94,0.75,17.6,0.9,0.891,0.14
"2021-07-06 21:45:00",229218,12.93,0.75,17.5,0.9,0.891,0.14
"2021-07-06 22:00:00",229219,12.92,0.749,17.41,0.9,0.89,0.14
"2021-07-06 22:15:00",229220,12.9,0.748,17.31,0.9,0.889,0.14
"2021-07-06 22:30:00",229221,12.89,0.748,17.2,0.9,0.888,0.14
"2021-07-06 22:45:00",229222,12.87,0.749,17.09,0.9,0.89,0.14
"2021-07-06 23:00:00",229223,12.86,0.748,16.98,0.9,0.888,0.14
"2021-07-06 23:15:00",229224,12.85,0.75,16.86,0.9,0.89,0.14
"2021-07-06 23:30:00",229225,12.84,0.748,16.74,0.9,0.889,0.14
"2021-07-06 23:45:00",229226,12.83,0.748,16.61,0.9,0.889,0.14
"2021-07-07 00:00:00",229227,12.82,0.747,16.48,0.9,0.888,0.14
"2021-07-07 00:15:00",229228,12.81,0.747,16.34,0.9,0.887,0.14
"2021-07-07 00:30:00",229229,12.8,0.748,16.21,0.9,0.888,0.14
"2021-07-07 00:45:00",229230,12.79,0.748,16.08,0.9,0.888,0.14
"2021-07-07 01:00:00",229231,12.77,0.749,15.94,0.9,0.889,0.14
"2021-07-07 01:15:00",229232,12.77,0.749,15.8,0.9,0.889,0.14
"2021-07-07 01:30:00",229233,12.76,0.75,15.67,0.9,0.891,0.14
"2021-07-07 01:45:00",229234,12.75,0.751,15.54,0.9,0.891,0.14
"2021-07-07 02:00:00",229235,12.74,0.751,15.41,0.9,0.891,0.14
"2021-07-07 02:15:00",229236,12.72,0.752,15.28,0.9,0.892,0.14
"2021-07-07 02:30:00",229237,12.71,0.752,15.16,0.9,0.892,0.14
"2021-07-07 02:45:00",229238,12.7,0.754,15.05,0.9,0.894,0.14
"2021-07-07 03:00:00",229239,12.7,0.755,14.92,0.9,0.895,0.14
"2021-07-07 03:15:00",229240,12.69,0.757,14.81,0.9,0.897,0.14
"2021-07-07 03:30:00",229241,12.68,0.756,14.69,0.9,0.896,0.14
"2021-07-07 03:45:00",229242,12.67,0.758,14.57,0.9,0.898,0.14
"2021-07-07 04:00:00",229243,12.66,0.759,14.46,0.9,0.899,0.14
"2021-07-07 04:15:00",229244,12.65,0.759,14.37,0.9,0.9,0.14
"2021-07-07 04:30:00",229245,12.64,0.758,14.24,0.9,0.899,0.14
"2021-07-07 04:45:00",229246,12.64,0.758,14.14,0.9,0.898,0.14
"2021-07-07 05:00:00",229247,12.62,0.761,14.02,0.9,0.901,0.14
"2021-07-07 05:15:00",229248,12.62,0.761,13.9,0.9,0.901,0.14
"2021-07-07 05:30:00",229249,12.61,0.762,13.8,0.9,0.902,0.14
"2021-07-07 05:45:00",229250,12.6,0.76,13.69,0.9,0.901,0.14
"2021-07-07 06:00:00",229251,12.6,0.762,13.57,0.9,0.902,0.14
"2021-07-07 06:15:00",229252,12.59,0.761,13.48,0.9,0.901,0.14
"2021-07-07 06:30:00",229253,12.59,0.764,13.37,0.9,0.905,0.14
"2021-07-07 06:45:00",229254,12.58,0.763,13.28,0.9,0.904,0.14
"2021-07-07 07:00:00",229255,12.58,0.763,13.18,0.9,0.903,0.14
"2021-07-07 07:15:00",229256,12.57,0.763,13.1,0.9,0.904,0.14
"2021-07-07 07:30:00",229257,12.59,0.763,13.02,0.9,0.903,0.14
"2021-07-07 07:45:00",229258,12.63,0.764,12.96,0.9,0.904,0.14
"2021-07-07 08:00:00",229259,12.71,0.762,12.92,0.9,0.902,0.14
"2021-07-07 08:15:00",229260,12.79,0.764,12.92,0.9,0.904,0.14
"2021-07-07 08:30:00",229261,12.9,0.765,12.94,0.9,0.905,0.14
"2021-07-07 08:45:00",229262,13.05,0.764,13,0.9,0.905,0.14
"2021-07-07 09:00:00",229263,13.23,0.765,13.09,0.9,0.906,0.14
"2021-07-07 09:15:00",229264,13.41,0.764,13.22,0.9,0.904,0.14
"2021-07-07 09:30:00",229265,13.39,0.765,13.38,0.9,0.906,0.14
"2021-07-07 09:45:00",229266,13.37,0.764,13.57,0.9,0.905,0.14
"2021-07-07 10:00:00",229267,13.35,0.764,13.79,0.9,0.905,0.14
"2021-07-07 10:15:00",229268,13.33,0.765,14.06,0.9,0.906,0.14
"2021-07-07 10:30:00",229269,13.31,0.766,14.28,0.9,0.907,0.14
"2021-07-07 10:45:00",229270,13.29,0.764,14.5,0.9,0.904,0.14
"2021-07-07 11:00:00",229271,13.27,0.765,14.75,0.9,0.906,0.14
"2021-07-07 11:15:00",229272,13.27,0.763,14.98,0.9,0.904,0.14
"2021-07-07 11:30:00",229273,13.26,0.765,15.24,0.9,0.906,0.14
"2021-07-07 11:45:00",229274,13.26,0.765,15.47,0.9,0.905,0.14
"2021-07-07 12:00:00",229275,13.26,0.763,15.76,0.9,0.903,0.14
"2021-07-07 12:15:00",229276,13.25,0.763,16,0.9,0.904,0.14
"2021-07-07 12:30:00",229277,13.24,0.761,16.28,0.9,0.902,0.14
"2021-07-07 12:45:00",229278,13.23,0.76,16.57,0.9,0.9,0.14
"2021-07-07 13:00:00",229279,13.22,0.761,16.85,0.9,0.901,0.14
"2021-07-07 13:15:00",229280,13.22,0.761,17.16,0.9,0.902,0.14
"2021-07-07 13:30:00",229281,13.22,0.76,17.44,0.9,0.9,0.14
"2021-07-07 13:45:00",229282,13.22,0.757,17.71,0.9,0.898,0.14
"2021-07-07 14:00:00",229283,13.18,0.759,17.94,0.9,0.9,0.14
"2021-07-07 14:15:00",229284,13.13,0.762,18.36,0.9,0.903,0.14
"2021-07-07 14:30:00",229285,13.12,0.755,18.58,0.9,0.895,0.14
"2021-07-07 14:45:00",229286,13.13,0.75,18.78,1,1,0.25
"2021-07-07 15:00:00",229287,13.16,0.748,18.93,1,0.998,0.25
"2021-07-07 15:15:00",229288,13.17,0.747,19.07,1,0.997,0.25
"2021-07-07 15:30:00",229289,13.17,0.748,19.22,1,0.997,0.25
"2021-07-07 15:45:00",229290,13.17,0.747,19.33,1,0.997,0.25
"2021-07-07 16:00:00",229291,13.17,0.746,19.39,1,0.995,0.25
"2021-07-07 16:15:00",229292,13.17,0.744,19.43,1,0.993,0.25
"2021-07-07 16:30:00",229293,13.16,0.744,19.46,1,0.994,0.25
"2021-07-07 16:45:00",229294,13.15,0.743,19.46,1,0.993,0.25
"2021-07-07 17:00:00",229295,13.15,0.742,19.45,1,0.992,0.25
"2021-07-07 17:15:00",229296,13.17,0.741,19.41,1,0.991,0.25
"2021-07-07 17:30:00",229297,13.17,0.74,19.36,1,0.99,0.25
"2021-07-07 17:45:00",229298,13.18,0.739,19.31,1,0.989,0.25
"2021-07-07 18:00:00",229299,13.19,0.736,19.26,1,0.986,0.25
"2021-07-07 18:15:00",229300,13.16,0.734,19.19,1,0.984,0.25
"2021-07-07 18:30:00",229301,13.12,0.734,19.11,1,0.984,0.25
"2021-07-07 18:45:00",229302,13.11,0.734,19.03,1,0.984,0.25
"2021-07-07 19:00:00",229303,13.08,0.733,18.94,1,0.982,0.25
"2021-07-07 19:15:00",229304,13.06,0.731,18.84,1,0.981,0.25
"2021-07-07 19:30:00",229305,13.04,0.73,18.75,1,0.98,0.25
"2021-07-07 19:45:00",229306,13.02,0.73,18.67,1,0.98,0.25
"2021-07-07 20:00:00",229307,13,0.728,18.6,1,0.978,0.25
"2021-07-07 20:15:00",229308,12.99,0.727,18.53,1,0.977,0.25
"2021-07-07 20:30:00",229309,12.97,0.727,18.45,1,0.977,0.25
"2021-07-07 20:45:00",229310,12.96,0.727,18.37,1,0.977,0.25
"2021-07-07 21:00:00",229311,12.94,0.727,18.27,1,0.976,0.25
"2021-07-07 21:15:00",229312,12.94,0.726,18.17,1,0.976,0.25
